,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio,yDiff
288,45,-10,-15,313.5709839,151.8075104,-53.21453857,-1.043121338,2.065582752,0.913043478,-36
289,45,-10,-15,311.4127808,151.0747833,-54.86523438,-0.592376709,2.061315536,0.956140351,-37
290,45,-10,-15,315.7369995,150.7641754,-52.13150024,-0.617889404,2.094244242,0.921052632,-36
291,45,-15,-5,314.2515869,130.5964661,74.12579346,-1.701766968,2.406279325,0.939655172,-14
292,45,-15,-5,313.1013184,130.872406,73.55065918,-1.563796997,2.392416716,0.94017094,-13
293,45,-15,-5,313.9863281,130.5543671,73.99316406,-1.722808838,2.405023575,0.931623932,-13
294,45,-15,-5,316.0217285,130.6685181,75.01086426,-1.665740967,2.41849947,0.923076923,-13
295,45,-15,-5,315.3917236,130.6448517,74.69586182,-1.677581787,2.414115191,0.923076923,-13
296,45,-15,-10,312.4830322,143.1268768,27.24154663,-4.436584473,2.18325901,0.907563025,-25
297,45,-15,-10,311.4830627,143.9324036,27.74151611,-4.033813477,2.164092779,0.907563025,-25
298,45,-15,-10,311.4794312,142.7424011,27.73971558,-4.628799438,2.182108641,0.915254237,-24
299,45,-15,-10,313.8282776,142.8872986,26.56530762,-4.556350708,2.196334362,0.915254237,-24
300,45,-15,-10,311.4830627,142.7407227,27.74151611,-4.629653931,2.182159662,0.915254237,-25
301,45,-15,-15,303.7550049,155.7252502,-24.12246704,-5.137374878,1.950582862,0.890756303,-36
302,45,-15,-15,308.7988281,155.5809937,-21.60061646,-5.209503174,1.98481071,0.882352941,-36
303,45,-15,-15,310.7698975,153.4989777,-20.61505127,-5.250488281,2.024573088,0.882352941,-34
304,45,-15,-15,309.097168,154.4511719,-21.45141602,-4.774414063,2.001261473,0.890756303,-35
305,45,-15,-15,309.7714539,154.3259125,-21.11431885,-4.837036133,2.007255077,0.882352941,-35
306,45,-15,-20,310.4232788,166.3978882,-71.7883606,-2.801055908,1.865548134,0.875,-46
307,45,-15,-20,308.9369507,167.641037,-72.53152466,-3.179473877,1.842848063,0.87394958,-48
308,45,-15,-20,307.4078674,167.3070679,-73.29606628,-2.346466064,1.837387204,0.866666667,-47
309,45,-15,-20,310.7732544,166.6096191,-71.6133728,-2.69519043,1.865278006,0.858333333,-46
310,45,-15,-20,304.9342041,167.249176,-75.53289795,-2.375411987,1.823232889,0.859504132,-46
311,45,-20,-10,306.081665,138.2722626,68.04083252,-5.863861084,2.213615894,0.883333333,-18
312,45,-20,-10,309.4432373,139.7297363,67.63500977,-6.135131836,2.214583874,0.9,-19
313,45,-20,-10,307.2400513,138.4754639,68.62002563,-6.762252808,2.218732834,0.906779661,-20
314,45,-20,-10,302.9690247,138.5150146,66.48455811,-5.742492676,2.187264919,0.899159664,-19
315,45,-20,-10,307.1258545,138.5541382,68.56292725,-5.722930908,2.216648817,0.907563025,-19
316,45,-20,-15,306.6358948,149.6681824,23.34991455,-8.165908813,2.048771381,0.876033058,-28
317,45,-20,-15,302.6247864,149.4429321,24.31237793,-8.278533936,2.025019169,0.875,-29
318,45,-20,-15,303.302948,149.7321167,21.87164307,-8.133926392,2.02563715,0.867768595,-28
319,45,-20,-15,302.4735413,148.994873,24.23681641,-8.502563477,2.03009367,0.882352941,-29
320,45,-20,-15,306.1624146,149.8125153,23.59381104,-8.09375,2.043637037,0.867768595,-29
321,45,-20,-20,297.271637,164.4307556,-37.36419678,-7.784622192,1.807883382,0.853658537,-41
322,45,-20,-20,300.1538696,162.7529907,-35.92303467,-7.623504639,1.84422946,0.851239669,-41
323,45,-20,-20,301.4290161,163.0759583,-35.28546143,-7.527297974,1.84839642,0.852459016,-42
324,45,-20,-20,301.1347046,163.225174,-35.43264771,-7.427978516,1.844903588,0.837398374,-41
325,45,-20,-20,300.7393799,162.7529907,-35.63027954,-7.623504639,1.847827077,0.842975207,-41
326,45,-20,-25,302.9840698,173.0448456,-74.50796509,-5.477600098,1.750899076,0.814516129,-50
327,45,-20,-25,302.9126892,172.378891,-74.5436554,-5.810577393,1.757249355,0.821138211,-50
328,45,-20,-25,298.5332031,173.3418579,-76.73339844,-5.329071045,1.722222209,0.806451613,-49
329,45,-20,-25,305.6073608,173.0163269,-73.19628906,-5.49180603,1.766349792,0.822580645,-49
330,45,-20,-25,297.1305847,171.7285461,-77.43470764,-6.135726929,1.730234146,0.842975207,-50
331,45,-25,-15,294.3105469,145.2527313,58.15527344,-12.37362671,2.026196241,0.87394958,-26
332,45,-25,-15,298.5209045,146.9601288,57.12420654,-11.51992798,2.031305313,0.844262295,-24
333,45,-25,-15,295.9637451,147.1925049,56.25457764,-11.40374756,2.010725737,0.845528455,-24
334,45,-25,-15,295.5699463,146.5049133,58.78497314,-11.74754333,2.017474651,0.858333333,-26
335,45,-25,-15,295.2615967,146.7462006,58.63079834,-11.62689209,2.012056112,0.851239669,-25
336,45,-25,-20,292.0115967,158.5361633,4.00579834,-13.73191833,1.841924191,0.834710744,-37
337,45,-25,-20,287.1463623,159.9536285,0.573150635,-14.02319336,1.795185089,0.859504132,-38
338,45,-25,-20,291.7751465,159.661438,2.88760376,-14.16928101,1.8274616,0.842975207,-38
339,45,-25,-20,292.0115967,158.2759094,4.00579834,-13.86204529,1.844952941,0.834710744,-37
340,45,-25,-20,290.7305298,159.6344604,2.365264893,-14.18276978,1.821226597,0.844262295,-37
341,45,-25,-25,286.3323975,168.0461578,-38.83380127,-12.97692871,1.703891397,0.806451613,-44
342,45,-25,-25,289.3556824,166.493103,-36.32214355,-12.77041626,1.737944007,0.827868852,-45
343,45,-25,-25,285.2863464,168.0461578,-39.35681152,-12.97692871,1.697666526,0.814516129,-44
344,45,-25,-25,289.0192261,166.6251984,-36.49035645,-12.68740845,1.7345469,0.819672131,-45
345,45,-25,-25,284.2953186,166.7397156,-38.85235596,-12.63014221,1.7050246,0.819672131,-44
346,45,-25,-30,287.4533386,181.1721039,-91.27333069,-9.413970947,1.586631298,0.808,-57
347,45,-25,-30,289.2194824,181.5578766,-91.39025879,-9.202148438,1.592987776,0.8,-56
348,45,-25,-30,290.7003174,180.9526215,-89.64984131,-9.869262695,1.606499672,0.814516129,-57
349,45,-25,-30,288.1960144,181.3813934,-90.90196228,-9.534606934,1.588895082,0.816,-57
350,50,0,0,304.1965332,111.8601379,-4.618499756,-19.39942932,2.719436407,1.028037383,-5
351,50,0,0,304.3057251,111.3013306,-7.039459229,-18.88143921,2.734070778,1.038461538,-7
352,50,0,0,306.6533203,110.1219635,-4.10043335,-17.93899536,2.784669876,1.00952381,-5
353,50,0,0,301.1350708,110,-5.567596436,-18,2.737591505,0.981481481,-2
354,50,0,0,300.7437744,108.5721436,-4.019317627,-18.71394348,2.769990206,1.019047619,-4
355,50,0,0,302.7168274,109.0636749,-5.358398438,-18.46813965,2.775597095,0.990654206,-2
356,50,0,5,305.4148254,117.3415985,63.26568604,-12.32919312,2.602783918,1.068627451,8
357,50,0,5,304.9180298,121.9709778,61.75314331,-12.54396057,2.499922752,1.057142857,11
358,50,0,5,304.5167847,120.006958,61.49368286,-13.52597046,2.537492752,1.038095238,11
359,50,0,5,310.147644,119.6618958,62.24575806,-13.83094788,2.591866493,1.028571429,12
360,50,0,5,305.831665,120.6065826,65.80389404,-13.00140381,2.535779238,1.057142857,10
361,50,0,-5,303.7467651,119.1565399,-47.87341309,-17.42175293,2.549140453,0.990654206,-13
362,50,0,-5,314.8578491,120.87677,-46.89389038,-16.56159973,2.604783773,1.009433962,-14
363,50,0,-5,305.1799622,121.5962219,-49.59002686,-17.79811096,2.509781599,0.981651376,-13
364,50,0,-5,307.8919678,120.7552643,-47.4392395,-16.62237549,2.549718857,0.981651376,-11
365,50,0,-5,305.7460022,122.1999969,-49.30700684,-18.1000061,2.502013206,1.009090909,-13
366,50,5,0,301.3204041,111,-51.66015625,-19.5,2.714598179,0.990654206,-4
367,50,5,0,299.1846313,111.0000153,-50.59225464,-19.49996948,2.695356607,1,-5
368,50,5,0,298.1846008,113.0008392,-51.09228516,-20.50039673,2.638782263,1.018691589,-7
369,50,5,0,300.024353,113.0049133,-49.18780518,-20.50242615,2.654967308,1.037735849,-8
370,50,5,0,302.5945435,112.1657562,-49.81585693,-21.08288574,2.69774437,1.037735849,-7
371,50,5,5,299.5125122,113.2405396,0.243774414,-15.37973022,2.644922972,1.068627451,4
372,50,5,5,299.3550415,115.0971069,0.322479248,-16.64761353,2.600891113,1.028571429,7
373,50,5,5,297.9960327,115.2439117,1.00201416,-16.38140869,2.585785389,1.048076923,7
374,50,5,5,298.1174622,114.2829742,0.94128418,-16.19250488,2.608590364,1.067961165,4
375,50,5,5,298.2755127,114.8907318,0.862243652,-16.51797485,2.596166849,1.058823529,6
376,50,5,10,298.1554871,121.1925812,46.92224121,-12.40371704,2.460179329,1.11,10
377,50,5,10,298.2823486,124.3822632,46.85882568,-13.9853363,2.398109913,1.077669903,14
378,50,5,10,298.0504761,124.1585846,46.97476196,-13.22570801,2.400562763,1.068627451,15
379,50,5,10,298.852478,125.1129913,46.57376099,-13.12219238,2.388660669,1.078431373,15
380,50,5,10,298.0024109,124.4358673,45.9987793,-13.61117554,2.394827366,1.068627451,15
381,50,5,-5,302.9932251,119.7583466,-88.49661255,-17.87915039,2.530038595,1.038095238,-15
382,50,5,-5,304.1152039,121,-89.05754089,-15.50001526,2.513348818,1,-14
383,50,5,-5,305.1113586,121.8235016,-88.55561829,-16.91174316,2.504536152,1.009259259,-14
384,50,5,-5,302.7167358,118.9999695,-88.35830688,-16.5,2.543838739,1.019047619,-13
385,50,5,-5,306.5620728,119.9999847,-87.94421387,-15,2.554684162,1.009433962,-14
386,50,10,0,298.7184448,108.7358398,-90.0007019,-20.68867493,2.747194052,1.048076923,-5
387,50,10,0,297.9211121,109.71698,-89.41337585,-20.59432983,2.715360165,1.067961165,-6
388,50,10,0,296.359314,108.6217346,-92.17965698,-20.31086731,2.72836113,1.028571429,-4
389,50,10,0,296.2297363,110.0878601,-93.11486816,-21.36817932,2.690848351,1.067961165,-7
390,50,10,0,298.065918,109.1336365,-90.43096924,-20.52557373,2.731201172,1.078431373,-7
391,50,10,5,292.0424805,115.4324188,-33.02120972,-19.28378296,2.52998662,1.1,5
392,50,10,5,290.5501404,114.9439392,-31.27508545,-19.52801514,2.52775526,1.08,6
393,50,10,5,295.2071533,114.8074341,-32.59265137,-19.59628296,2.571324348,1.07,7
394,50,10,5,292.4864807,115.0123596,-32.2432251,-19.49382019,2.543087482,1.09,6
395,50,10,5,291.3983154,117.251297,-31.69909668,-20.39025879,2.485245943,1.067961165,8
396,50,10,10,289.5120239,126.7479858,8.244018555,-18.79399109,2.284154892,1.088235294,16
397,50,10,10,289.9744263,125.5403595,9.012817383,-18.60147095,2.3098104,1.078431373,16
398,50,10,10,291.1805725,123.6297302,9.737121582,-18.18513489,2.355263233,1.112244898,14
399,50,10,10,288.2479858,126.5224762,12.69195557,-17.77325439,2.278235435,1.12,15
400,50,10,10,292.2789307,127.5320282,10.61254883,-18.2460022,2.291808128,1.131313131,16
401,50,10,15,290.8907471,137.5384827,64.55462646,-15.04824829,2.114977121,1.132653061,26
402,50,10,15,294.7405396,139.0525513,63.62973022,-15.20593262,2.119634151,1.13,26
403,50,10,15,294.2736206,138.0969849,62.8631897,-15.44262695,2.130919933,1.12,26
404,50,10,15,295.0046692,139.2923431,63.49768066,-15.10348511,2.117881536,1.12,27
405,50,10,15,293.0224609,138.7814941,64.48876953,-14.98432922,2.111394405,1.12,27
406,50,15,5,286.9829407,117.1825256,-63.5657959,-22.40818787,2.449025154,1.12244898,7
407,50,15,5,283.6155396,115.8899384,-64.80773926,-22.05499268,2.447283506,1.090909091,7
408,50,15,5,283.4002991,117.1425934,-63.70016479,-22.3006897,2.419276237,1.12244898,7
409,50,15,5,282.6151123,114.8945923,-64.30755615,-21.55273438,2.459777355,1.112244898,6
410,50,15,5,281.5162354,115.3411407,-62.75811768,-21.32940674,2.440726995,1.142857143,3
411,50,15,10,281.135376,125.2844238,-23.56765747,-23.36901855,2.24397707,1.108910891,14
412,50,15,10,285.6149292,125.9632416,-22.9274292,-22.98483276,2.267446756,1.121212121,14
413,50,15,10,280.7338867,125.7177582,-24.36694336,-23.21078491,2.233048677,1.09,17
414,50,15,10,280.4395752,126.3682098,-24.2197876,-22.83276367,2.219225645,1.09,18
415,50,15,10,278.6289673,125.4011078,-24.31448364,-23.14147949,2.221901894,1.101010101,16
416,50,15,15,279.7453613,141.0278015,43.12728882,-19.67466736,1.983618498,1.121212121,30
417,50,15,15,280.8581543,140.4959717,43.57092285,-19.18940735,1.999047756,1.142857143,29
418,50,15,15,275.6184692,140.3738403,46.19076538,-18.90579224,1.963460326,1.166666667,29
419,50,15,15,279.4542236,140.0802917,43.2729187,-19.1933136,1.994957447,1.144329897,29
420,50,15,15,278.2588501,140.3997498,43.87060547,-19.3530426,1.981904149,1.168421053,29
421,50,15,20,282.3103027,148.7986145,78.84484863,-15.99411011,1.897264361,1.173469388,34
422,50,15,20,282.1131592,148.587677,79.94342041,-15.31750488,1.898630977,1.189473684,35
423,50,15,20,279.5293884,147.8107758,80.23529053,-15.85931396,1.891129971,1.210526316,33
424,50,15,20,282.6886292,147.8154297,78.65576172,-15.35005188,1.91244328,1.225806452,34
425,50,15,20,284.2999573,145.4578705,77.85003662,-14.27108765,1.954517484,1.217391304,34
426,50,25,10,264.2845459,122.5884552,-98.14227295,-25.28833008,2.155868053,1.189473684,10
427,50,25,10,269.0473022,123.6736908,-97.99319458,-25.80584717,2.175461054,1.177083333,11
428,50,25,10,266.3172607,123.6494293,-99.15863037,-25.97528076,2.153809071,1.166666667,11
429,50,25,10,265.4896545,122.4635162,-98.74482727,-26.33374023,2.167908192,1.15625,11
430,50,25,10,266.241394,123.4119415,-99.1206665,-25.83883667,2.157339096,1.15625,12
431,50,25,15,260.3417358,135.0298157,-38.17086792,-27.48510742,1.928031445,1.189473684,23
432,50,25,15,257.1394043,133.6370697,-37.56967163,-28.18148804,1.924162269,1.15625,23
433,50,25,15,258.2084656,133.9577179,-37.10424805,-27.02114868,1.927537084,1.217391304,21
434,50,25,15,258.5692139,133.4699554,-38.28457642,-28.0803833,1.937283993,1.193548387,22
435,50,25,15,258.9538574,131.7287445,-37.47692871,-27.39715576,1.965811372,1.195652174,22
436,50,25,20,250.7649078,141.2818756,4.617553711,-26.26278687,1.774926186,1.255555556,28
437,50,25,20,257.1472168,141.259613,1.426452637,-26.50979614,1.820387363,1.241758242,29
438,50,25,20,256.3840332,141.2440338,1.807983398,-26.48199463,1.815184832,1.255555556,29
439,50,25,20,256.3611755,141.1939697,1.819396973,-26.52658081,1.815666556,1.255555556,29
440,50,25,20,257.5663452,142.7406616,2.21685791,-26.65086365,1.80443573,1.252747253,29
441,50,25,25,256.6470337,154.4306793,65.67648315,-22.07879639,1.66189146,1.277777778,40
442,50,25,25,256.9412537,152.3590698,65.52941895,-22.11459351,1.686419129,1.252747253,39
443,50,25,25,253.5812073,153.3930206,67.20941162,-21.52740479,1.653146982,1.263736264,39
444,50,25,25,255.5757141,152.0649414,66.2121582,-20.9675293,1.680701137,1.303370787,36
445,50,25,25,255.3075562,153.910965,66.34622192,-21.78637695,1.658800364,1.263736264,39
446,50,25,30,255.021637,162.0511475,106.4891357,-17.45457458,1.573710799,1.263736264,47
447,50,25,30,257.3806763,162.7969818,105.3097229,-17.15322876,1.580991745,1.260869565,47
448,50,25,30,256.4957581,162.5731659,104.7521973,-17.16668701,1.577725053,1.25,48
449,50,25,30,257.0943604,163.8417664,105.4528198,-17.32034302,1.569162488,1.260869565,48
450,50,25,30,262.3999329,163.2984009,102.8000488,-17.05078125,1.60687387,1.3,46
451,50,30,15,250.8678589,130.1972809,-80.43392944,-30.90136719,1.926828742,1.230769231,19
452,50,30,15,250.9552917,130.0633392,-81.47767639,-31.2822876,1.929485202,1.193548387,19
453,50,30,15,249.7677002,130.566391,-80.88378906,-31.30807495,1.912955523,1.208791209,20
454,50,30,15,248.8271179,129.7991333,-75.41355896,-30.10040283,1.917016745,1.244444444,17
455,50,30,15,249.002182,131.1392517,-76.50106812,-30.63011169,1.89876163,1.217391304,19
456,50,30,20,244.2546387,136.0965881,-33.12728882,-31.3996582,1.794715405,1.25,26
457,50,30,20,239.9404449,135.5405273,-30.97021484,-31.22973633,1.770248771,1.238636364,26
458,50,30,20,248.1348877,138.4686584,-30.42352295,-31.60993958,1.791993141,1.284090909,25
459,50,30,20,242.0445862,138.0067139,-31.02233887,-31.99664307,1.75386095,1.244444444,26
460,50,30,20,242.016037,137.460144,-30.00802612,-32.26992798,1.760626912,1.233333333,26
461,50,30,25,244.1060791,149.0777283,31.94699097,-28.93493652,1.637441635,1.310344828,35
462,50,30,25,243.776413,149.6911011,32.11184692,-29.31756592,1.628529787,1.310344828,36
463,50,30,25,239.3243561,149.3685303,34.33786011,-29.23464966,1.602240801,1.310344828,35
464,50,30,25,239.4118042,147.8774109,33.2940979,-29.06129456,1.618988395,1.287356322,35
465,50,30,25,239.3552094,148.1315918,33.32241821,-28.93418884,1.615828276,1.298850575,35
466,50,30,30,242.8471069,156.4185944,68.57647705,-26.08483887,1.552546263,1.306818182,42
467,50,30,30,237.4598083,155.6527405,69.27020264,-25.59306335,1.525574207,1.32183908,41
468,50,30,30,239.6825256,155.6256866,70.15875244,-25.82269287,1.540121913,1.295454545,41
469,50,30,30,239.3846436,155.7675018,69.30770874,-26.19317627,1.536807418,1.325581395,42
470,50,30,30,243.5882874,155.9805756,67.20593262,-26.3626709,1.561657786,1.295454545,42
471,50,-5,0,308.4977417,110.0457916,40.24887085,-10.88064575,2.80335784,1.009345794,-3
472,50,-5,0,309.5379028,111.927124,38.80673218,-18.22021484,2.765530825,1.018518519,-4
473,50,-5,0,309.7409058,110.5720673,39.44241333,-17.71398926,2.801258087,0.990740741,-3
474,50,-5,0,299.2225952,108.6251068,36.61129761,-17.68746948,2.754635572,1,-2
475,50,-5,0,305.0813599,109.4542084,39.11355591,-18.27285767,2.787296772,1.009345794,-2
476,50,-5,-5,304.5579224,119.7084808,8.278961182,-20.85342407,2.544163227,1.018691589,-13
477,50,-5,-5,302.0345459,119.6365662,3.165649414,-18.18171692,2.524600506,0.945945946,-8
478,50,-5,-5,308.3494873,121.2184601,7.55847168,-20.03088379,2.543750286,0.981818182,-11
479,50,-5,-5,308.8981628,118.0769196,7.064453125,-18.96151733,2.616075754,0.990740741,-10
480,50,-5,-5,305.4750366,117.9559174,5.319396973,-19.02206421,2.589739084,1,-11
481,50,-5,-10,307.5969238,132.1005402,-50.4175415,-18.99081421,2.328506231,0.972727273,-23
482,50,-5,-10,301.3293457,130.6615601,-52.04299927,-18.66921997,2.306182146,0.990654206,-23
483,50,-5,-10,303.1008301,131.5951385,-52.82119751,-18.68667603,2.303282976,0.964285714,-20
484,50,-5,-10,309.4406738,134.0517578,-49.77963257,-19.52584839,2.308367252,1,-26
485,50,-5,-10,302.9049988,130.5983429,-48.90814209,-18.70080566,2.319363356,0.971962617,-23
486,50,-5,-15,308.0618591,144.9061737,-95.46827698,-16.21304321,2.125940084,0.954954955,-34
487,50,-5,-15,296.887207,139.3738251,-92.55639648,-16.31311035,2.130150318,0.990740741,-32
488,50,-5,-15,306.8789063,143.1460571,-90.37231445,-17.34950256,2.14381671,1,-35
489,50,-5,-15,296.2356873,138.9999847,-92.88215637,-16.5,2.131192207,0.971698113,-32
490,50,-5,-15,299.4847717,140.7783356,-91.25761414,-18.01187134,2.127349854,1.018691589,-34
491,50,-10,0,308.5614624,110.4905701,83.26187134,-17.71697998,2.792649746,0.972727273,0
492,50,-10,0,307.3454285,110.4035797,82.78845215,-18.58526611,2.783835649,1,0
493,50,-10,0,299.997406,110.1174927,79.11444092,-18.44223022,2.724339247,0.963636364,1
494,50,-10,0,300.085022,110.109375,80.13314819,-17.85467529,2.725335836,0.963636364,1
495,50,-10,0,302.4356079,109.7041321,84.21786499,-18.44026184,2.756829739,1,-2
496,50,-10,-5,306.0453491,120.9811554,43.83059692,-22.15490723,2.529694319,0.972972973,-10
497,50,-10,-5,298.6762085,117.8927002,43.33810425,-21.05363464,2.533457994,0.962962963,-9
498,50,-10,-5,294.2994385,118.1894836,40.14978027,-21.18952942,2.490064621,0.963636364,-8
499,50,-10,-5,301.931427,119.8093872,41.83612061,-21.0953064,2.520098209,0.954954955,-8
500,50,-10,-5,299.2563171,120.5321045,40.39001465,-21.6980896,2.482793331,0.972727273,-10
501,50,-10,-10,297.321167,132.3070984,-12.33938599,-23.19447327,2.247205019,0.963963964,-21
502,50,-10,-10,293.7254639,132.0814362,-14.13726807,-23.10321045,2.223820925,0.972972973,-21
503,50,-10,-10,300.4630737,132.7782745,-10.76846313,-23.43005371,2.262893438,0.954954955,-21
504,50,-10,-10,299.451355,133.8568726,-13.90368652,-22.09725952,2.237101078,0.955357143,-22
505,50,-10,-10,302.7466736,130.5813751,-12.11968994,-21.70932007,2.31845212,0.928571429,-19
506,50,-10,-15,298.5490723,142.5021973,-55.48754883,-21.35705566,2.095048904,0.9375,-30
507,50,-10,-15,302.1070557,141.8654938,-50.94644165,-22.75204468,2.129531622,0.955752212,-29
508,50,-10,-15,297.7220154,141.2113647,-53.13897705,-22.42498779,2.108343124,0.955752212,-29
509,50,-10,-15,291.5264587,140.7782135,-55.23675537,-22.41763306,2.070820808,0.962962963,-32
510,50,-10,-15,306.997406,140.6222382,-53.27563477,-20.68890381,2.183135509,0.903508772,-27
511,50,-15,-5,300.6783447,121.9391785,83.78509521,-23.25672913,2.465806007,0.947368421,-8
512,50,-15,-5,293.5020752,120.9719696,80.45983887,-22.69845581,2.426198959,0.938596491,-7
513,50,-15,-5,300.7133179,121.4630585,84.08657837,-23.06524658,2.475759506,0.947368421,-7
514,50,-15,-5,291.3572998,120.4509583,82.6786499,-23.15907288,2.418887377,0.92920354,-8
515,50,-15,-5,299.2951965,121.6618805,83.39831543,-23.16906738,2.460057259,0.938596491,-7
516,50,-15,-10,292.489624,132.3360291,31.24481201,-26.83200073,2.210204124,0.946428571,-21
517,50,-15,-10,295.7279663,133.4588013,29.62869263,-26.27059937,2.215874672,0.904347826,-18
518,50,-15,-10,296.1552429,132.2350922,29.4119873,-26.88247681,2.239611626,0.929824561,-19
519,50,-15,-10,291.6811523,132.4152832,30.84057617,-27.79237366,2.202775478,0.963963964,-22
520,50,-15,-10,292.5172729,133.1406403,30.25863647,-26.42971802,2.197054625,0.92173913,-19
521,50,-15,-15,291.4263916,141.8118744,-15.2868042,-27.09405518,2.055021048,0.903508772,-27
522,50,-15,-15,288.8136597,142.1582489,-15.59317017,-27.92086792,2.031634808,0.920353982,-29
523,50,-15,-15,289.7988586,142.0400238,-15.10058594,-27.98001099,2.040261984,0.92920354,-30
524,50,-15,-15,295.4769897,142.6255646,-18.13543701,-27.06521606,2.071697235,0.896551724,-27
525,50,-15,-15,289.6138611,140.8063812,-15.1930542,-27.59683228,2.056823492,0.920353982,-28
526,50,-15,-20,296.0066223,156.3548584,-76.49403381,-24.8225708,1.893171906,0.88034188,-39
527,50,-15,-20,297.1438904,155.8952332,-77.71626282,-24.05239868,1.906048656,0.855932203,-38
528,50,-15,-20,290.7120667,153.2735901,-75.64396667,-25.3631897,1.896687269,0.877192982,-39
529,50,-15,-20,288.7078552,153.4644318,-75.64607239,-25.26779175,1.881268859,0.894736842,-39
530,50,-15,-20,292.3905945,156.3362732,-74.80470276,-26.8039856,1.870267153,0.92920354,-43
531,50,-25,-10,274.2980042,131.5207672,98.14904785,-32.23959351,2.085587025,0.879310345,-15
532,50,-25,-10,274.2327271,132.6088562,98.11636353,-32.6955719,2.067981958,0.879310345,-16
533,50,-25,-10,279.0195313,131.5408783,100.5097656,-32.22955322,2.121162176,0.896551724,-15
534,50,-25,-10,281.7286987,132.321106,98.90530396,-31.83943176,2.129128933,0.86440678,-14
535,50,-25,-10,281.2374878,133.2101135,98.23373413,-31.95036316,2.111232281,0.86440678,-15
536,50,-25,-15,274.427063,140.4688568,54.21353149,-36.76556396,1.953650594,0.862068966,-24
537,50,-25,-15,277.6703491,141.7841339,53.63137817,-36.10791016,1.958402157,0.881355932,-23
538,50,-25,-15,276.3336487,139.9043427,55.16687012,-36.04782104,1.975161314,0.862068966,-23
539,50,-25,-15,275.4105835,140.7881317,54.70529175,-35.60595703,1.956205964,0.863247863,-24
540,50,-25,-15,273.4361267,139.4563141,54.71807861,-36.27185059,1.960729599,0.869565217,-24
541,50,-25,-20,271.2272949,151.0608521,4.613647461,-37.87261963,1.795483708,0.855932203,-33
542,50,-25,-20,271.8365173,149.502655,4.918273926,-38.24867249,1.818272114,0.854700855,-32
543,50,-25,-20,274.5827026,151.8565979,3.729095459,-38.07167053,1.808171034,0.840336134,-32
544,50,-25,-20,270.8108521,150.4016113,4.405395508,-38.79917908,1.800584793,0.870689655,-34
545,50,-25,-20,270.8199463,151.1762543,4.409973145,-38.41186523,1.791418552,0.854700855,-34
546,50,-25,-25,270.0192261,157.9139709,-36.99038696,-38.04301453,1.709913492,0.853448276,-41
547,50,-25,-25,266.3695679,157.734726,-38.81518555,-37.13265991,1.688718557,0.854700855,-41
548,50,-25,-25,265.5876465,158.7184753,-39.20617676,-37.64076233,1.6733253,0.86440678,-40
549,50,-25,-25,265.2205811,158.1122894,-39.38970947,-37.94384766,1.677419186,0.847457627,-40
550,50,-25,-25,270.9972229,158.0155182,-36.50140381,-37.99224854,1.715003848,0.838983051,-41
551,50,-25,-30,274.260498,170.1842194,-94.86975098,-34.90786743,1.611550689,0.823529412,-51
552,50,-25,-30,272.627655,169.0738831,-95.68617249,-34.46305847,1.612476468,0.823529412,-50
553,50,-25,-30,273.7912292,172.2256775,-96.23667908,-32.88716125,1.589723587,0.81147541,-50
554,50,-25,-30,268.566864,170.4872894,-97.71656799,-34.75634766,1.575289607,0.847457627,-52
555,50,-25,-30,268.487854,168.1689911,-97.756073,-34.91549683,1.59653604,0.846153846,-51
556,50,-30,-15,261.7067871,137.5177612,109.8533936,-41.24110413,1.903076291,0.822033898,-19
557,50,-30,-15,266.0838928,136.5284576,109.7629395,-41.73577881,1.94892621,0.838983051,-18
558,50,-30,-15,259.2657166,137.6005096,108.6328125,-41.19976807,1.884191513,0.847457627,-20
559,50,-30,-15,261.9732361,137.5549927,107.2784424,-41.22250366,1.904498219,0.831932773,-18
560,50,-30,-15,259.2783508,137.6004791,108.6391602,-41.19973755,1.884283781,0.855932203,-19
561,50,-30,-20,250.5538025,147.5061035,46.2769165,-47.24694824,1.698599577,0.820512821,-30
562,50,-30,-20,252.946228,148.0437927,45.13616943,-46.97808838,1.708590627,0.806722689,-29
563,50,-30,-20,256.4119263,146.0723572,49.20596313,-46.96382141,1.755376101,0.811965812,-29
564,50,-30,-20,250.6243286,147.9860382,46.31219482,-47.00695801,1.693567395,0.820512821,-30
565,50,-30,-20,250.5489807,147.9860535,46.27453613,-47.00697327,1.693058014,0.820512821,-30
566,50,-30,-25,247.8999634,156.2965698,1.949981689,-47.85171509,1.586086988,0.798319328,-37
567,50,-30,-25,246.8474731,155.0860901,1.423736572,-48.45695496,1.591680288,0.805084746,-37
568,50,-30,-25,248.0033569,154.8231659,2.001678467,-48.58840942,1.601849198,0.820512821,-37
569,50,-30,-25,247.8999634,157,1.949981689,-47.5,1.578980684,0.791666667,-37
570,50,-30,-25,246.8942413,156.8532257,2.447143555,-49.96588135,1.574046254,0.837606838,-40
571,50,-30,-30,246.3200073,167.6902161,-50.84002686,-47.15489197,1.468899131,0.801652893,-46
572,50,-30,-30,249.7257233,173.3698425,-52.69580078,-44.30641174,1.440421939,0.75,-45
573,50,-30,-30,249.5287018,165.4415894,-52.4335022,-47.27920532,1.508258581,0.768,-40
